$******************************************************$
TABLED1     1001
        1.015000 36076.51.015500 37959.41.016000 30976.01.016500 27603.4
        1.017000 27572.81.017500 21657.11.018000 21029.21.018500 14706.2
        1.019000 10993.51.019500  9365.21.020000  5581.21.020500  3237.3
        1.021000  1994.41.021500   652.11.022000   113.41.022500     0.0
        1.023000     0.01.023500     0.01.024000     0.01.024500     0.0
            ENDT
$******************************************************$
DAREA       1014      14       2     1.0
$******************************************************$
TLOAD1        27    1014                    1014
$******************************************************$
$******************************************************$
TABLED1     1015
        0.000000     0.00.280500     0.00.281000    -8.60.302000     0.0
        0.302500157217.20.303000129922.10.303500138751.80.304000112030.5
        0.304500 89292.00.305000109024.90.305500 85544.50.306000 96725.0
        0.306500 83740.50.307000 76691.90.307500 88162.80.308000 81589.1
        0.308500 90802.50.309000 79915.40.309500 81220.80.310000 89953.8
        0.310500 86096.50.311000 78482.20.311500 86038.10.312000 80996.9
        0.312500 79814.40.313000 73387.50.313500 65689.50.314000 67422.4
        0.314500 57584.80.315000 56097.70.315500 46410.50.316000 41502.6
        0.316500 39063.90.317000 32710.30.317500 32591.80.318000 25059.0
        0.318500 21209.70.319000 19655.50.319500 14834.30.320000 12202.1
        0.320500  9720.90.321000  6858.30.321500  5368.10.322000  3123.4
        0.322500  1712.00.323000   774.80.323500   178.80.392000     0.0
        0.392500158037.50.393000130347.80.393500139270.80.394000111931.8
        0.394500 89696.10.395000108696.40.395500 85362.50.396000 96609.8
        0.396500 82959.70.397000 76988.80.397500 87281.50.398000 81706.0
        0.398500 90742.30.399000 79360.80.399500 82339.70.400000 89174.6
        0.400500 87319.60.401000 78887.90.401500 86103.40.402000 82873.0
        0.402500 79202.70.403000 75145.10.403500 65912.40.404000 67742.7
        0.404500 58852.60.405000 55569.10.405500 47446.70.406000 41335.6
        0.406500 39127.80.407000 33086.50.407500 32171.40.408000 25316.3
        0.408500 20949.70.409000 19555.70.409500 14807.70.410000 12005.1
        0.410500  9715.60.411000  6753.10.411500  5322.50.412000  3090.6
        0.412500  1682.40.413000   763.20.413500   172.70.932000     0.0
        0.932500135850.90.933000122330.70.933500135939.30.934000108122.8
        0.934500115405.30.935000 91947.40.935500 78667.90.936000 92652.1
        0.936500 81303.70.937000 74254.50.937500 87231.10.938000 81148.3
        0.938500 89883.80.939000 80925.70.939500 80806.60.940000 90680.6
        0.940500 86805.90.941000 91601.90.941500 80626.60.942000 78903.1
        0.942500 77277.60.943000 73364.40.943500 70729.20.944000 63683.4
        0.944500 56574.30.945000 53666.60.945500 46359.70.946000 40443.6
        0.946500 38282.70.947000 32720.30.947500 31677.40.948000 25006.4
        0.948500 20881.50.949000 19230.40.949500 14763.80.950000 13061.8
        0.950500  9018.60.951000  6537.90.951500  5081.00.952000  2973.0
        0.952500  1674.90.953000   673.50.953500   141.21.022000     0.0
        1.022500136175.01.023000122813.21.023500136675.01.024000107963.0
        1.024500116748.71.025000 91949.91.025500 79142.61.026000 93703.0
        1.026500 80702.31.027000 87674.51.027500 80513.31.028000 79513.5
        1.028500 88127.61.029000 80433.61.029500 80702.91.030000 89793.3
        1.030500 88259.01.031000 90709.21.031500 82121.71.032000 79377.2
        1.032500 77433.01.033000 75242.41.033500 70178.31.034000 65270.6
        1.034500 56734.01.035000 53885.41.035500 47327.31.036000 44123.1
        1.036500 37038.71.037000 31947.61.037500 30966.81.038000 25046.2
        1.038500 20313.41.039000 19185.91.039500 14568.41.040000 12891.5
        1.040500  8994.81.041000  6423.81.041500  5056.71.042000  2937.5
        1.042500  1654.91.043000   663.91.043500   136.31.044000     0.0
        1.044500     0.01.045000     0.01.045500     0.01.046000     0.0
            ENDT
$******************************************************$
DAREA       1015      15       2     1.0
$******************************************************$
TLOAD1        29    1015                    1015
$******************************************************$
$******************************************************$
TABLED1     1016
        0.000000     0.00.302000     0.00.302500    -3.10.323500     0.0
        0.324000122936.10.324500114543.30.325000109997.00.325500116358.1
        0.326000110528.40.326500115594.50.327000105748.70.327500106352.0
        0.328000114180.00.328500110951.30.329000108158.10.329500113636.2
        0.330000113647.80.330500112165.10.331000110884.70.331500106171.5
        0.332000107350.80.332500 99947.90.333000 97067.80.333500 89092.0
        0.334000 77730.90.334500 76130.50.335000 69013.70.335500 62503.6
        0.336000 53531.90.336500 47385.60.337000 43799.80.337500 36048.2
        0.338000 32677.30.338500 28760.90.339000 24547.20.339500 20628.2
        0.340000 17795.10.340500 14378.90.341000 12388.70.341500 10571.1
        0.342000  8015.00.342500  6077.00.343000  4734.20.343500  3072.1
        0.344000  1945.10.344500   906.00.345000   279.10.345500     4.5
        0.413500     0.00.414000122846.30.414500114419.00.415000110338.5
        0.415500116370.30.416000111354.20.416500116091.60.417000106402.6
        0.417500107306.70.418000114734.70.418500111947.00.419000108830.9
        0.419500114529.00.420000114197.00.420500112993.00.421000111187.5
        0.421500106694.20.422000107660.80.422500 99920.90.423000 97591.7
        0.423500 88785.40.424000 78130.30.424500 75987.70.425000 68963.3
        0.425500 62741.60.426000 53208.30.426500 47797.00.427000 43550.2
        0.427500 36257.60.428000 32755.60.428500 28631.30.429000 24832.7
        0.429500 20426.90.430000 17974.20.430500 14352.30.431000 12346.7
        0.431500 10641.40.432000  7929.30.432500  6100.10.433000  4705.5
        0.433500  3053.40.434000  1935.40.434500   893.20.435000   272.9
        0.435500     3.60.953500     0.00.954000122004.40.954500113550.8
        0.955000109763.00.955500116184.80.956000109906.60.956500116250.2
        0.957000105391.80.957500106384.80.958000114843.50.958500110287.7
        0.959000114727.90.959500110432.10.960000112250.20.960500111470.7
        0.961000110069.40.961500110364.60.962000104423.50.962500 98565.4
        0.963000 95401.60.963500 88698.20.964000 76560.40.964500 75557.4
        0.965000 68702.70.965500 61532.00.966000 53639.30.966500 46706.1
        0.967000 43505.50.967500 36005.70.968000 32045.70.968500 28827.3
        0.969000 24145.10.969500 20367.20.970000 17714.60.970500 13976.8
        0.971000 12297.20.971500 10308.70.972000  7796.60.972500  5940.8
        0.973000  4530.50.973500  2945.60.974000  1825.80.974500   823.1
        0.975000   233.00.975500     0.41.043500     0.01.044000122296.5
        1.044500113927.31.045000117551.71.045500112485.81.046000109466.1
        1.046500115987.91.047000105741.91.047500106818.51.048000115213.9
        1.048500111106.31.049000115182.41.049500111265.31.050000112729.2
        1.050500112247.41.051000110375.11.051500110988.51.052000104694.1
        1.052500 98760.41.053000 95896.71.053500 88532.61.054000 84451.1
        1.054500 71892.51.055000 67647.21.055500 60171.01.056000 53258.3
        1.056500 46394.61.057000 42992.61.057500 36233.81.058000 31757.3
        1.058500 28938.11.059000 24255.01.059500 20280.41.060000 17929.3
        1.060500 13929.71.061000 12366.31.061500 10351.61.062000  7773.7
        1.062500  5971.71.063000  4512.51.063500  2940.11.064000  1816.4
        1.064500   814.01.065000   227.41.065500     0.21.066000     0.0
        1.066500     0.01.067000     0.01.067500     0.01.068000     0.0
            ENDT
$******************************************************$
DAREA       1016      16       2     1.0
$******************************************************$
TLOAD1        31    1016                    1016
$******************************************************$
$******************************************************$
TABLED1     1017
        0.000000     0.00.323500     0.00.324000    -0.10.345500     0.0
        0.346000139357.50.346500135196.80.347000140262.40.347500142000.5
        0.348000140848.50.348500140011.50.349000137050.80.349500133678.1
        0.350000136252.30.350500127721.80.351000121903.30.351500115596.3
        0.352000109578.30.352500109032.80.353000100196.50.353500 93610.3
        0.354000 87127.40.354500 85732.40.355000 77872.40.355500 72068.7
        0.356000 66138.90.356500 61455.50.357000 56771.10.357500 49221.3
        0.358000 47065.10.358500 40784.80.359000 36826.10.359500 32978.8
        0.360000 27720.90.360500 24342.70.361000 22419.00.361500 17871.8
        0.362000 15913.40.362500 12627.40.363000 11152.80.363500  9121.8
        0.364000  6775.90.364500  5278.50.365000  3856.80.365500  2215.5
        0.366000  1215.10.366500   401.20.367000    27.80.435500     0.0
        0.436000139627.00.436500135108.90.437000140577.00.437500142107.4
        0.438000140713.50.438500140576.90.439000136677.90.439500134007.6
        0.440000136473.70.440500127356.30.441000122417.00.441500115251.0
        0.442000109539.30.442500109160.40.443000 99622.10.443500 93746.2
        0.444000 86663.30.444500 85617.20.445000 77689.60.445500 71826.7
        0.446000 66097.20.446500 61166.30.447000 56947.80.447500 48883.6
        0.448000 47334.90.448500 40703.10.449000 36834.30.449500 33236.3
        0.450000 27494.80.450500 24610.00.451000 22317.60.451500 17840.2
        0.452000 15970.70.452500 12459.00.453000 11151.20.453500  9040.4
        0.454000  6688.50.454500  5240.80.455000  3791.40.455500  2182.3
        0.456000  1192.50.456500   389.40.457000    25.40.975500     0.0
        0.976000139274.00.976500135049.50.977000140525.60.977500141186.3
        0.978000141288.90.978500139559.80.979000136481.70.979500134312.3
        0.980000134960.30.980500128217.90.981000121391.90.981500114921.6
        0.982000109976.60.982500107859.20.983000100359.50.983500 93027.3
        0.984000 86573.70.984500 85667.40.985000 77052.90.985500 71982.7
        0.986000 65541.30.986500 61110.10.987000 56423.90.987500 48730.3
        0.988000 46839.50.988500 37861.70.989000 37744.30.989500 32905.0
        0.990000 27826.40.990500 24186.40.991000 22138.90.991500 17805.3
        0.992000 15584.70.992500 12461.30.993000 10935.20.993500  8862.4
        0.994000  6611.50.994500  5073.00.995000  3301.10.995500  2221.5
        0.996000  1135.00.996500   347.90.997000    14.01.065500     0.0
        1.066000139629.51.066500135119.21.067000140896.01.067500141303.8
        1.068000141274.71.068500139969.61.069000136225.31.069500134328.1
        1.070000135274.21.070500127593.91.071000121911.01.071500114522.1
        1.072000114990.41.072500105456.01.073000 98647.01.073500 92128.6
        1.074000 86064.81.074500 84697.91.075000 76893.41.075500 71634.8
        1.076000 65053.61.076500 61425.01.077000 56035.71.077500 48917.5
        1.078000 47068.21.078500 37643.11.079000 38230.31.079500 32824.8
        1.080000 27938.21.080500 24437.81.081000 20624.21.081500 18583.3
        1.082000 15726.01.082500 12512.31.083000 11015.41.083500  8769.2
        1.084000  6595.51.084500  5027.61.085000  3243.81.085500  2198.4
        1.086000  1110.51.086500   337.71.087000    12.31.087500     0.0
        1.088000     0.01.088500     0.01.089000     0.01.089500     0.0
            ENDT
$******************************************************$
DAREA       1017      17       2     1.0
$******************************************************$
TLOAD1        33    1017                    1017
$******************************************************$
$******************************************************$
TABLED1     1018
        0.000000     0.00.345500     0.00.346000   -32.20.367000     0.0
        0.367500159840.90.368000155920.80.368500160436.40.369000161079.8
        0.369500156983.60.370000154090.30.370500148474.70.371000141483.8
        0.371500136740.90.372000127797.10.372500122157.70.373000109515.2
        0.373500104850.40.374000 95994.90.374500 87268.30.375000 81585.3
        0.375500 72266.00.376000 65247.40.376500 65351.60.377000 55600.9
        0.377500 54166.40.378000 48448.90.378500 48689.80.379000 46878.3
        0.379500 40290.30.380000 40931.40.380500 32577.60.381000 35138.8
        0.381500 32841.50.382000 26936.30.382500 26459.70.383000 24129.1
        0.383500 18952.90.384000 17094.40.384500 12872.80.385000 11473.1
        0.385500  9070.60.386000  6326.70.386500  4322.50.387000  2572.3
        0.387500  1388.20.388000   544.50.388500    59.40.457000     0.0
        0.457500159163.30.458000155347.20.458500159677.90.459000161260.2
        0.459500156339.90.460000154070.40.460500149006.50.461000140698.7
        0.461500137505.30.462000127601.50.462500121653.50.463000110253.3
        0.463500103669.60.464000 95948.90.464500 86862.90.465000 80244.1
        0.465500 72155.60.466000 63977.20.466500 64487.50.467000 55029.2
        0.467500 52780.80.468000 47914.00.468500 47718.90.469000 46075.2
        0.469500 39783.60.470000 40165.20.470500 32218.40.471000 34605.5
        0.471500 32600.60.472000 26566.20.472500 26276.20.473000 23926.0
        0.473500 18720.30.474000 17053.70.474500 12646.50.475000 11427.6
        0.475500  8971.50.476000  6229.80.476500  4288.70.477000  2515.3
        0.477500  1363.80.478000   529.80.478500    55.50.997000     0.0
        0.997500153401.50.998000160649.40.998500162539.70.999000161609.0
        0.999500157818.11.000000154533.01.000500148041.11.001000141871.8
        1.001500135954.11.002000127379.31.002500121836.81.003000108382.4
        1.003500104634.31.004000 95036.01.004500 86590.71.005000 81122.6
        1.005500 71401.31.006000 64934.91.006500 56742.01.007000 59055.8
        1.007500 55045.41.008000 49813.11.008500 48446.91.009000 41565.7
        1.009500 43123.21.010000 41239.61.010500 34033.21.011000 34568.3
        1.011500 33127.61.012000 26911.41.012500 25812.51.013000 20650.8
        1.013500 19964.31.014000 17324.61.014500 13002.91.015000 11148.6
        1.015500  8151.21.016000  6444.91.016500  4229.71.017000  2481.4
        1.017500  1285.01.018000   433.11.018500    41.91.087000     0.0
        1.087500152583.21.088000159525.61.088500162147.81.089000161229.8
        1.089500156724.51.090000155161.61.090500147158.31.091000141852.3
        1.091500136490.51.092000126288.01.092500122545.51.093000107929.5
        1.093500103876.41.094000 95419.31.094500 85217.91.095000 80917.4
        1.095500 70767.51.096000 63582.81.096500 56491.81.097000 57679.0
        1.097500 54395.61.098000 49073.01.098500 47373.81.099000 41199.2
        1.099500 42172.61.100000 40916.11.100500 33492.91.101000 34101.7
        1.101500 32974.31.102000 26400.21.102500 25823.71.103000 20301.5
        1.103500 19848.71.104000 17252.31.104500 12756.61.105000 11156.0
        1.105500  7992.11.106000  6383.41.106500  4185.31.107000  2423.6
        1.107500  1265.61.108000   418.81.108500    38.81.109000     0.0
        1.109500     0.01.110000     0.01.110500     0.01.111000     0.0
            ENDT
$******************************************************$
DAREA       1018      18       2     1.0
$******************************************************$
TLOAD1        35    1018                    1018
$******************************************************$
$******************************************************$
TABLED1     1019
        0.000000     0.00.367000     0.00.367500   -22.00.388500     0.0
        0.389000134976.50.389500114411.10.390000125610.80.390500130331.2
        0.391000108460.60.391500114726.50.392000122100.30.392500 90268.0
        0.393000111478.90.393500 84072.30.394000 99417.10.394500108539.8
        0.395000 89604.20.395500105311.50.396000 89579.80.396500106837.1
        0.397000102910.10.397500 96369.50.398000104423.90.398500 94490.5
        0.399000 97712.50.399500 91484.00.400000 86519.60.400500 81870.4
        0.401000 73137.60.401500 69095.10.402000 60021.80.402500 53848.4
        0.403000 46736.40.403500 38998.20.404000 34650.20.404500 27772.1
        0.405000 23512.00.405500 17508.50.406000 13856.10.406500 11341.5
        0.407000  8264.00.407500  6221.20.408000  4105.50.408500  2529.6
        0.409000  1446.00.409500   604.30.410000   105.40.478500     0.0
        0.479000133339.30.479500112956.10.480000123656.40.480500128329.5
        0.481000107450.90.481500111866.20.482000120880.00.482500 88736.1
        0.483000108503.10.483500 84033.60.484000 96622.70.484500107195.3
        0.485000 89389.10.485500101993.90.486000 90169.90.486500104697.2
        0.487000101400.20.487500 96731.70.488000101493.40.488500 94908.7
        0.489000 96095.20.489500 90086.20.490000 86495.40.490500 79752.5
        0.491000 72930.30.491500 67925.90.492000 58954.20.492500 53453.8
        0.493000 45604.60.493500 38582.60.494000 34021.30.494500 27204.3
        0.495000 23203.40.495500 17085.70.496000 13623.60.496500 11122.2
        0.497000  8088.60.497500  6108.40.498000  4013.10.498500  2471.9
        0.499000  1409.40.499500   584.90.500000   111.61.018500     0.0
        1.019000137929.01.019500115231.11.020000127248.71.020500130077.9
        1.021000108453.11.021500115236.01.022000 93615.11.022500105402.4
        1.023000115033.61.023500 86794.21.024000101894.81.024500 85040.4
        1.025000103805.91.025500107839.71.026000 94119.01.026500108143.2
        1.027000 93487.21.027500103107.81.028000103802.61.028500 96971.2
        1.029000 97175.71.029500 90488.41.030000 87128.91.030500 79777.4
        1.031000 74071.91.031500 67478.61.032000 58500.71.032500 53281.5
        1.033000 45418.91.033500 40008.31.034000 33205.81.034500 26792.4
        1.035000 22938.81.035500 16946.61.036000 14206.11.036500 10701.1
        1.037000  7893.61.037500  5976.31.038000  3912.41.038500  2395.2
        1.039000  1343.81.039500   537.51.040000    88.21.108500     0.0
        1.109000136398.71.109500113894.91.110000124877.11.110500128691.8
        1.111000106921.11.111500112241.71.112000 93458.61.112500102333.5
        1.113000113501.01.113500 86489.51.114000 98079.21.114500 85781.8
        1.115000101262.41.115500106094.61.116000 94654.71.116500104651.9
        1.117000 94097.21.117500101454.01.118000102024.61.118500 97497.3
        1.119000 94530.91.119500 90505.81.120000 85972.41.120500 78187.4
        1.121000 74041.91.121500 65733.11.122000 58112.01.122500 52456.1
        1.123000 44415.51.123500 39721.81.124000 32335.91.124500 26454.3
        1.125000 22513.71.125500 16549.71.126000 14011.81.126500 10434.4
        1.127000  7759.51.127500  5851.61.128000  3825.31.128500  2341.8
        1.129000  1307.71.129500   520.41.130000    83.01.130500     0.0
        1.131000     0.01.131500     0.01.132000     0.01.132500     0.0
            ENDT
$******************************************************$
DAREA       1019      19       2     1.0
$******************************************************$
TLOAD1        37    1019                    1019
$******************************************************$
$******************************************************$
TABLED1     1020
        0.000000     0.00.388500     0.00.389000    -9.20.410000     0.0
        0.410500143702.40.411000137911.90.411500150940.10.412000142113.5
        0.412500145236.70.413000158584.30.413500149616.90.414000157296.4
        0.414500138335.90.415000128560.30.415500129918.90.416000117315.6
        0.416500107453.70.417000 93391.60.417500 85925.40.418000 72139.6
        0.418500 61208.90.419000 58075.70.419500 42350.50.420000 45046.1
        0.420500 35908.20.421000 38974.30.421500 39349.00.422000 31625.4
        0.422500 38208.40.423000 31623.80.423500 38592.30.424000 39432.4
        0.424500 34218.20.425000 35739.90.425500 28965.00.426000 28176.3
        0.426500 24600.20.427000 19548.30.427500 17059.00.428000 13803.4
        0.428500  9333.20.429000  7290.70.429500  4390.80.430000  3156.5
        0.430500  1863.30.431000   731.40.431500   191.40.500000     0.0
        0.500500133018.10.501000132631.90.501500147069.60.502000138046.0
        0.502500141489.60.503000155397.70.503500146118.70.504000154600.8
        0.504500135725.60.505000125950.50.505500128523.10.506000115049.1
        0.506500106463.50.507000 92309.50.507500 84613.80.508000 71977.8
        0.508500 60030.80.509000 53054.10.509500 43892.80.510000 44546.3
        0.510500 36602.10.511000 37999.30.511500 38703.90.512000 30998.5
        0.512500 36691.30.513000 30767.50.513500 37245.20.514000 38225.6
        0.514500 33207.90.515000 34672.00.515500 28104.90.516000 27494.2
        0.516500 24010.20.517000 19104.30.517500 16757.50.518000 11492.3
        0.518500  9834.40.519000  7485.80.519500  4507.60.520000  3193.2
        0.520500  1862.10.521000   723.70.521500   184.71.040000     0.0
        1.040500135750.31.041000135482.11.041500150093.51.042000141300.1
        1.042500158417.41.043000151009.11.043500146491.81.044000155300.7
        1.044500137577.31.045000139100.81.045500123584.21.046000114545.8
        1.046500104516.61.047000 93084.71.047500 84034.91.048000 71702.5
        1.048500 61213.41.049000 52600.61.049500 45162.31.050000 45318.9
        1.050500 37294.21.051000 39725.31.051500 32847.21.052000 35279.7
        1.052500 39030.11.053000 33532.91.053500 38921.31.054000 33032.2
        1.054500 37015.61.055000 36196.61.055500 30242.71.056000 28046.3
        1.056500 24557.81.057000 19463.91.057500 16521.51.058000 11544.5
        1.058500  9580.21.059000  7266.11.059500  4373.81.060000  3022.5
        1.060500  1477.01.061000   709.91.061500   159.21.130000     0.0
        1.130500133585.61.131000133212.21.131500147782.91.132000138720.7
        1.132500155998.51.133000148384.41.133500143925.21.134000153024.9
        1.134500134851.61.135000137212.11.135500121323.81.136000112652.4
        1.136500103110.81.137000 91290.61.137500 83003.21.138000 70475.2
        1.138500 60069.11.139000 51834.11.139500 44026.61.140000 44505.1
        1.140500 36262.01.141000 38564.41.141500 31786.11.142000 33933.4
        1.142500 37939.51.143000 32182.21.143500 37807.81.144000 31917.1
        1.144500 35904.01.145000 35510.11.145500 29285.41.146000 27596.1
        1.146500 24017.61.147000 19040.01.147500 16359.51.148000 11229.4
        1.148500  9507.91.149000  7144.51.149500  4291.91.150000  2988.9
        1.150500  1435.91.151000   692.91.151500   151.91.152000     0.0
        1.152500     0.01.153000     0.01.153500     0.01.154000     0.0
            ENDT
$******************************************************$
DAREA       1020      20       2     1.0
$******************************************************$
TLOAD1        39    1020                    1020
$******************************************************$
$******************************************************$
TABLED1     1021
        0.000000     0.00.410000     0.00.410500    -3.20.431500     0.0
        0.432000130707.40.432500145559.30.433000155600.30.433500148984.6
        0.434000156965.00.434500153285.60.435000155375.10.435500154628.6
        0.436000144541.30.436500138743.20.437000132883.80.437500115642.4
        0.438000108453.80.438500 90759.70.439000 85776.40.439500 80677.7
        0.440000 63777.70.440500 63339.40.441000 49611.40.441500 55227.1
        0.442000 55667.00.442500 47496.00.443000 51789.80.443500 43760.0
        0.444000 50688.30.444500 49558.50.445000 43499.40.445500 44054.3
        0.446000 41670.50.446500 34327.80.447000 31934.80.447500 24459.0
        0.448000 23482.60.448500 19833.50.449000 13924.70.449500 12270.7
        0.450000  7693.30.450500  6993.80.451000  5140.60.451500  2811.0
        0.452000  1967.40.452500   795.90.453000   279.00.453500     3.9
        0.521500     0.00.522000129241.70.522500143220.00.523000152947.7
        0.523500145674.20.524000153044.40.524500150200.50.525000150867.7
        0.525500151595.60.526000141120.10.526500135048.70.527000123325.4
        0.527500115199.20.528000108391.00.528500 90604.10.529000 84425.6
        0.529500 80569.20.530000 62499.00.530500 62421.20.531000 48671.7
        0.531500 53862.60.532000 54473.90.532500 46330.20.533000 50306.1
        0.533500 42666.30.534000 49499.10.534500 48153.20.535000 42768.9
        0.535500 42737.30.536000 34729.90.536500 36262.40.537000 31796.9
        0.537500 25152.40.538000 23009.00.538500 19803.20.539000 13868.5
        0.539500 11876.00.540000  7688.20.540500  6760.30.541000  5018.4
        0.541500  2746.10.542000  1891.60.542500   771.70.543000   266.2
        0.543500     3.01.061500     0.01.062000134870.91.062500148524.6
        1.063000143901.31.063500154717.51.064000160699.21.064500154756.8
        1.065000156322.51.065500154854.21.066000143577.91.066500138166.8
        1.067000124055.61.067500117079.21.068000109222.41.068500 91094.3
        1.069000 85535.01.069500 67921.81.070000 68387.21.070500 65337.7
        1.071000 52750.31.071500 55519.21.072000 44648.51.072500 53003.6
        1.073000 53196.31.073500 47227.11.074000 50485.61.074500 50429.4
        1.075000 43892.01.075500 43101.71.076000 35783.11.076500 36021.2
        1.077000 32216.11.077500 25074.91.078000 22924.11.078500 16015.2
        1.079000 15332.61.079500 12344.01.080000  7945.51.080500  6816.2
        1.081000  3871.41.081500  3152.01.082000  1926.41.082500   752.7
        1.083000   236.91.083500     0.21.151500     0.01.152000132931.4
        1.152500146004.41.153000142021.61.153500151697.11.154000158100.6
        1.154500152634.11.155000152613.71.155500153273.41.156000140351.6
        1.156500135911.71.157000122144.81.157500114383.61.158000107908.0
        1.158500 88783.51.159000 84135.71.159500 66103.01.160000 67007.2
        1.160500 63752.11.161000 51307.01.161500 54346.31.162000 42947.9
        1.162500 52175.11.163000 51490.01.163500 46313.11.164000 49389.5
        1.164500 49074.81.165000 43366.61.165500 41751.91.166000 35256.3
        1.166500 35237.81.167000 31366.21.167500 24787.41.168000 22164.9
        1.168500 15739.91.169000 14960.61.169500 11982.81.170000  7808.0
        1.170500  6589.71.171000  3773.01.171500  3075.01.172000  1867.4
        1.172500   731.81.173000   226.61.173500     0.01.174000     0.0
        1.174500     0.01.175000     0.01.175500     0.01.176000     0.0
            ENDT
$******************************************************$
DAREA       1021      21       2     1.0
$******************************************************$
TLOAD1        41    1021                    1021
$******************************************************$
$******************************************************$
TABLED1     1022
        0.000000     0.00.431500     0.00.432000    -0.20.453500     0.0
        0.454000137419.60.454500156112.50.455000169909.80.455500158471.1
        0.456000168407.30.456500162271.40.457000160916.00.457500166089.9
        0.458000154642.40.458500151935.80.459000135643.10.459500131596.6
        0.460000126682.80.460500114390.90.461000107078.60.461500 92913.3
        0.462000 89594.80.462500 83979.50.463000 76777.40.463500 70943.6
        0.464000 67972.70.464500 60265.20.465000 59242.00.465500 52636.1
        0.466000 51334.20.466500 46028.80.467000 42639.10.467500 39158.8
        0.468000 34903.00.468500 30416.60.469000 26057.70.469500 22970.2
        0.470000 19027.40.470500 14368.80.471000 12462.30.471500  9414.9
        0.472000  6824.20.472500  5032.60.473000  3652.50.473500  1931.9
        0.474000  1027.00.474500   332.10.475000    21.40.543500     0.0
        0.544000134853.50.544500154414.90.545000153294.50.545500164764.3
        0.546000170644.40.546500161212.60.547000162255.20.547500165760.8
        0.548000153811.60.548500152801.00.549000133927.20.549500131289.6
        0.550000125999.90.550500112396.40.551000106624.90.551500 91127.0
        0.552000 87876.50.552500 83006.30.553000 74834.30.553500 69729.0
        0.554000 63401.30.554500 60410.60.555000 58992.80.555500 52578.1
        0.556000 50286.60.556500 46077.40.557000 42069.10.557500 38554.1
        0.558000 35066.20.558500 29619.10.559000 26104.00.559500 22718.8
        0.560000 18675.80.560500 14459.50.561000 12162.80.561500  9387.7
        0.562000  6765.20.562500  4941.40.563000  3248.60.563500  2036.9
        0.564000  1038.70.564500   329.70.565000    19.71.083500     0.0
        1.084000138523.31.084500156900.01.085000154959.51.085500165781.8
        1.086000171175.71.086500161203.41.087000161768.71.087500159222.5
        1.088000156039.01.088500153839.21.089000134304.41.089500131026.4
        1.090000121711.01.090500114767.81.091000108542.91.091500 92765.5
        1.092000 88534.71.092500 84857.01.093000 75357.21.093500 70917.5
        1.094000 64291.41.094500 60772.01.095000 60075.31.095500 52478.3
        1.096000 50933.21.096500 46182.51.097000 41957.61.097500 38993.8
        1.098000 34590.41.098500 29859.81.099000 25891.41.099500 22488.1
        1.100000 18720.81.100500 14123.11.101000 12129.91.101500  9202.0
        1.102000  6608.31.102500  4847.61.103000  3110.81.103500  1948.9
        1.104000   965.21.104500   288.01.105000    10.31.173500     0.0
        1.174000136740.51.174500155844.91.175000153051.81.175500165002.3
        1.176000170262.71.176500159399.61.177000162070.71.177500157407.3
        1.178000155568.81.178500153318.11.179000132512.91.179500130892.4
        1.180000120120.61.180500113613.61.181000107503.01.181500 91166.2
        1.182000 87186.41.182500 83670.11.183000 73864.41.183500 69600.9
        1.184000 63556.71.184500 59086.41.185000 59608.81.185500 51520.1
        1.186000 49943.61.186500 46143.81.187000 40890.01.187500 38862.4
        1.188000 34244.91.188500 29308.71.189000 25991.51.189500 22060.3
        1.190000 18615.91.190500 14074.91.191000 11889.31.191500  9222.1
        1.192000  6506.91.192500  4794.91.193000  3102.31.193500  1913.2
        1.194000   955.01.194500   280.91.195000     9.01.195500     0.0
        1.196000     0.01.196500     0.01.197000     0.01.197500     0.0
            ENDT
$******************************************************$
DAREA       1022      22       2     1.0
$******************************************************$
TLOAD1        43    1022                    1022
$******************************************************$
$******************************************************$
TABLED1     1023
        0.000000     0.00.453500     0.00.454000   -33.00.475000     0.0
        0.475500131409.10.476000126143.10.476500139459.60.477000130295.1
        0.477500140011.90.478000150595.90.478500140172.80.479000147143.9
        0.479500142147.50.480000142430.70.480500139339.20.481000141167.1
        0.481500130310.30.482000128932.30.482500117031.30.483000112275.7
        0.483500101965.60.484000 95679.20.484500 85880.60.485000 77300.8
        0.485500 68959.80.486000 63608.70.486500 53568.90.487000 50705.1
        0.487500 44005.00.488000 41390.30.488500 36659.00.489000 34330.3
        0.489500 31977.50.490000 29034.70.490500 25957.10.491000 23066.8
        0.491500 20845.60.492000 18225.70.492500 15155.90.493000 12222.7
        0.493500  9442.90.494000  6867.00.494500  4696.60.495000  2861.0
        0.495500  1408.80.496000   475.80.496500    56.90.565000     0.0
        0.565500132428.10.566000127187.20.566500140790.10.567000130055.0
        0.567500141377.00.568000150655.00.568500139387.80.569000148682.7
        0.569500140270.40.570000142756.90.570500139159.10.571000138968.5
        0.571500131230.00.572000127000.70.572500116330.10.573000112273.4
        0.573500100078.60.574000 95974.60.574500 84988.90.575000 76610.4
        0.575500 69240.60.576000 62981.60.576500 53715.60.577000 50867.5
        0.577500 43854.20.578000 41834.30.578500 36793.50.579000 34515.5
        0.579500 32341.80.580000 29170.20.580500 26208.50.581000 24481.6
        0.581500 20431.10.582000 18193.60.582500 15154.00.583000 12232.5
        0.583500  9479.70.584000  6878.60.584500  4700.70.585000  2868.6
